time_sec, lat_deg, lon_deg, speed_mps, heading_deg, pitch_deg, roll_deg, gps_hdg, imu_hdg, imu_hdg_error, imu_hdg_bias, gpsFixQual, numSat
260.46, 39.31188201904, -77.03910827637, 7.25, -171.66, -4.69, -2.56, -171.61, -166.18, -5.43, -5.48, SPS, 10
260.66, 39.31187057495, -77.03911590576, 7.13, -172.45, -5.00, -2.25, -172.95, -166.18, -6.77, -6.27, SPS, 10
260.87, 39.31185531616, -77.03911590576, 7.09, -172.80, -5.00, -2.19, -172.75, -166.24, -6.69, -6.56, SPS, 10
261.07, 39.31184387207, -77.03911590576, 7.04, -172.70, -4.94, -2.19, -172.89, -166.24, -6.39, -6.46, SPS, 10
261.27, 39.31182861328, -77.03912353516, 6.84, -172.75, -4.94, -2.13, -173.11, -166.24, -6.46, -6.50, SPS, 10
261.48, 39.31182098389, -77.03912353516, 6.68, -172.91, -4.81, -1.94, -172.67, -166.31, -6.54, -6.60, SPS, 10
261.68, 39.31180953979, -77.03912353516, 6.35, -172.83, -4.81, -2.06, -171.69, -166.31, -6.57, -6.53, SPS, 10
261.89, 39.31179809570, -77.03912353516, 6.51, -172.28, -4.88, -2.00, -172.33, -166.31, -5.99, -5.97, SPS, 10
262.09, 39.31179046631, -77.03913116455, 6.47, -172.42, -4.88, -1.63, -173.06, -166.31, -6.23, -6.12, SPS, 10
262.29, 39.31177520752, -77.03913116455, 6.28, -171.92, -5.19, -1.94, -172.07, -166.43, -4.55, -5.49, SPS, 10
262.50, 39.31176757813, -77.03913116455, 6.40, -172.25, -5.25, -1.88, -172.61, -166.43, -6.07, -5.82, SPS, 10
262.70, 39.31175231934, -77.03913879395, 6.34, -172.53, -5.50, -1.63, -172.87, -166.43, -6.20, -6.10, SPS, 10
262.90, 39.31174468994, -77.03913879395, 6.08, -173.07, -5.94, -1.50, -173.32, -166.43, -7.02, -6.64, SPS, 10
263.11, 39.31173324585, -77.03913879395, 5.94, -173.41, -6.00, -1.63, -173.62, -166.43, -7.19, -6.98, SPS, 10
263.26, 39.31172561646, -77.03913879395, 5.84, -173.68, -6.19, -1.50, -173.84, -166.43, -7.41, -7.25, SPS, 10
263.47, 39.31171417236, -77.03913879395, 5.87, -174.08, -6.19, -1.63, -174.32, -166.43, -7.89, -7.65, SPS, 10
263.67, 39.31170654297, -77.03913879395, 5.39, -173.79, -6.25, -1.75, -173.16, -166.43, -7.11, -7.36, SPS, 10
263.87, 39.31169509888, -77.03913879395, 5.40, -173.10, -6.38, -1.44, -172.82, -166.31, -6.54, -6.79, SPS, 10
264.08, 39.31168746948, -77.03913879395, 5.41, -172.73, -6.38, -0.69, -172.93, -165.93, -6.92, -6.80, SPS, 10
264.28, 39.31167602539, -77.03913879395, 5.41, -172.32, -6.63, -0.25, -172.22, -165.31, -7.13, -7.01, SPS, 10
264.49, 39.31166839600, -77.03914642334, 5.41, -170.95, -6.75, -0.63, -170.66, -164.12, -6.70, -6.83, SPS, 10
264.69, 39.31166076660, -77.03914642334, 5.60, -169.21, -6.94, -0.13, -169.72, -162.81, -6.12, -6.40, SPS, 10
264.89, 39.31164932251, -77.03914642334, 5.25, -167.84, -7.00, 0.00, -167.63, -161.12, -6.78, -6.72, SPS, 10
265.10, 39.31164550781, -77.03915405273, 4.84, -165.46, -6.81, 0.50, -164.97, -159.68, -4.94, -5.78, SPS, 10
265.30, 39.31163406372, -77.03915405273, 4.85, -163.73, -6.81, 0.31, -164.01, -158.06, -5.81, -5.67, SPS, 10
265.51, 39.31162643433, -77.03916168213, 4.86, -162.10, -6.94, 0.56, -161.14, -156.49, -5.40, -5.60, SPS, 10
265.71, 39.31161880493, -77.03916168213, 4.74, -159.87, -6.94, 0.81, -159.88, -154.93, -4.76, -4.94, SPS, 10
265.91, 39.31161117554, -77.03916931152, 4.71, -158.29, -7.13, 1.25, -158.49, -153.31, -5.02, -4.98, SPS, 10
266.12, 39.31160736084, -77.03916931152, 4.95, -156.92, -7.25, 1.44, -156.57, -151.74, -5.26, -5.17, SPS, 10
266.32, 39.31159591675, -77.03917694092, 4.64, -154.80, -7.50, 1.25, -154.27, -150.24, -4.11, -4.55, SPS, 10
266.53, 39.31159210205, -77.03918457031, 4.79, -154.82, -7.63, 1.38, -157.09, -148.93, -7.49, -5.89, SPS, 10
266.68, 39.31158447266, -77.03918457031, 4.53, -154.50, -7.56, 1.31, -153.58, -148.12, -5.74, -6.38, SPS, 10
266.88, 39.31157684326, -77.03918457031, 4.33, -152.72, -7.56, 1.50, -151.81, -147.12, -5.27, -5.60, SPS, 10
267.09, 39.31157302856, -77.03919219971, 4.14, -151.50, -7.69, 1.56, -151.00, -146.37, -4.63, -4.88, SPS, 10
267.29, 39.31156539917, -77.03919982910, 4.02, -150.34, -7.75, 1.38, -149.90, -145.81, -4.09, -4.31, SPS, 10
267.50, 39.31155395508, -77.03919982910, 4.02, -150.54, -7.75, 1.00, -152.47, -145.43, -7.04, -6.07, SPS, 10
267.70, 39.31155014038, -77.03920745850, 4.01, -151.77, -7.69, 1.06, -151.89, -145.37, -6.52, -6.46, SPS, 10
267.90, 39.31154632568, -77.03921508789, 3.99, -152.22, -7.69, 0.88, -152.06, -145.56, -6.50, -6.58, SPS, 10
268.11, 39.31153869629, -77.03921508789, 3.96, -152.81, -7.94, 0.81, -152.12, -146.06, -6.06, -6.41, SPS, 10
268.31, 39.31153106689, -77.03922271729, 3.95, -153.12, -7.94, 1.13, -153.82, -146.56, -7.26, -6.91, SPS, 10
268.52, 39.31152725220, -77.03922271729, 3.93, -154.23, -8.13, 0.94, -154.64, -147.12, -7.52, -7.32, SPS, 10
268.72, 39.31151962280, -77.03922271729, 3.92, -155.09, -8.69, 0.13, -154.57, -148.06, -6.51, -6.77, SPS, 10
268.92, 39.31151199341, -77.03923034668, 3.80, -156.15, -9.19, -0.63, -154.03, -149.43, -4.60, -5.66, SPS, 10
269.13, 39.31150817871, -77.03923034668, 3.82, -156.90, -9.19, -0.75, -159.14, -151.06, -8.08, -6.96, SPS, 10
269.33, 39.31149673462, -77.03923034668, 3.77, -161.52, -9.31, -1.31, -161.62, -152.99, -9.13, -8.53, SPS, 10
269.54, 39.31149291992, -77.03923797607, 3.86, -165.07, -9.63, -2.44, -164.84, -155.56, -10.10, -9.52, SPS, 10
269.74, 39.31148147583, -77.03923797607, 3.94, -169.45, -9.94, -3.44, -169.33, -158.56, -11.59, -10.90, SPS, 10
269.94, 39.31147384644, -77.03923797607, 3.94, -174.14, -10.06, -4.38, -173.97, -162.06, -12.85, -12.08, SPS, 10
270.10, 39.31147384644, -77.03923797607, 3.95, -177.65, -10.06, -4.81, -179.00, -164.99, -14.01, -13.33, SPS, 10
270.30, 39.31146621704, -77.03923797607, 4.22, 177.11, -10.44, -5.81, 175.96, -169.56, -14.01, -13.33, SPS, 10
270.50, 39.31145858765, -77.03923034668, 4.02, 172.55, -10.38, -6.00, 170.00, -174.12, -14.01, -13.33, SPS, 10
270.71, 39.31145095825, -77.03923034668, 3.79, 167.86, -10.19, -6.19, 162.22, -178.81, -14.01, -13.33, SPS, 10
270.91, 39.31145095825, -77.03922271729, 3.73, 159.77, -10.19, -7.13, 157.18, 176.19, -19.01, -17.72, SPS, 10
271.12, 39.31144332886, -77.03922271729, 3.63, 153.08, -10.44, -7.88, 152.94, 171.26, -18.32, -18.24, SPS, 10
271.32, 39.31143569946, -77.03922271729, 3.61, 148.06, -9.38, -8.19, 147.68, 166.07, -18.39, -18.20, SPS, 10
271.52, 39.31143188477, -77.03921508789, 3.50, 142.49, -8.56, -8.75, 140.00, 160.69, -20.69, -19.45, SPS, 10
271.73, 39.31142807007, -77.03920745850, 3.50, 134.01, -8.00, -8.63, 134.54, 155.01, -21.78, -20.99, SPS, 10
271.93, 39.31142807007, -77.03919982910, 3.46, 127.82, -7.75, -8.13, 128.52, 149.63, -22.42, -21.81, SPS, 10
272.14, 39.31142425537, -77.03919219971, 3.33, 122.04, -9.06, -7.00, 123.26, 144.44, -22.43, -22.40, SPS, 10
272.34, 39.31142425537, -77.03918457031, 3.23, 117.16, -9.31, -6.88, 118.65, 139.07, -21.67, -21.91, SPS, 10
272.54, 39.31142044067, -77.03918457031, 3.10, 110.84, -9.69, -6.44, 111.03, 134.07, -24.29, -23.23, SPS, 10
272.75, 39.31142044067, -77.03916931152, 3.13, 103.69, -9.63, -6.13, 103.91, 129.19, -26.47, -25.50, SPS, 10
272.95, 39.31142044067, -77.03916168213, 3.01, 97.71, -9.69, -5.69, 97.28, 124.13, -28.29, -26.42, SPS, 10
273.16, 39.31142044067, -77.03915405273, 2.85, 91.69, -9.50, -6.00, 92.73, 119.38, -27.84, -27.69, SPS, 10
273.36, 39.31142044067, -77.03914642334, 2.95, 93.55, -9.00, -6.06, 96.64, 114.57, -19.12, -21.02, SPS, 10
273.51, 39.31142044067, -77.03914642334, 2.84, 90.93, -8.56, -6.44, 93.21, 111.01, -17.80, -18.94, SPS, 10
273.72, 39.31142044067, -77.03913879395, 2.82, 87.67, -8.31, -6.63, 89.20, 105.88, -16.68, -17.45, SPS, 10
273.92, 39.31142425537, -77.03913879395, 2.70, 84.47, -8.94, -6.06, 83.63, 101.13, -17.50, -17.08, SPS, 10
274.13, 39.31142425537, -77.03913116455, 2.68, 78.55, -8.88, -5.50, 77.36, 96.13, -18.77, -18.18, SPS, 10
274.33, 39.31142807007, -77.03912353516, 2.66, 70.57, -8.81, -5.94, 70.63, 91.01, -21.63, -20.43, SPS, 10
274.53, 39.31143188477, -77.03911590576, 2.79, 67.55, -8.88, -6.13, 69.87, 85.88, -17.32, -18.33, SPS, 10
274.74, 39.31143188477, -77.03910827637, 2.70, 63.15, -8.94, -5.94, 62.49, 80.82, -19.58, -17.67, SPS, 10
274.94, 39.31143569946, -77.03910064697, 2.74, 55.58, -9.38, -5.63, 56.88, 75.63, -20.06, -20.05, SPS, 10
275.15, 39.31144332886, -77.03910064697, 2.80, 50.51, -9.63, -5.88, 52.06, 70.19, -19.45, -19.68, SPS, 10
275.35, 39.31144714355, -77.03910064697, 2.84, 45.64, -10.56, -5.94, 46.98, 65.01, -19.34, -19.36, SPS, 10
275.55, 39.31145095825, -77.03909301758, 2.86, 39.92, -10.25, -6.06, 40.68, 59.76, -20.39, -19.83, SPS, 10
275.76, 39.31145477295, -77.03909301758, 2.75, 33.54, -10.31, -6.31, 34.03, 54.19, -21.48, -20.65, SPS, 10
275.96, 39.31146240234, -77.03909301758, 2.73, 26.01, -10.31, -6.63, 26.55, 48.88, -23.71, -22.88, SPS, 10
276.17, 39.31147003174, -77.03908538818, 2.99, 17.58, -10.63, -6.75, 15.46, 43.63, -26.44, -26.06, SPS, 10
276.37, 39.31147384644, -77.03908538818, 3.09, 11.89, -10.88, -6.81, 9.55, 38.13, -26.02, -26.24, SPS, 10
276.57, 39.31148147583, -77.03908538818, 2.95, 6.13, -10.44, -6.69, 4.12, 32.94, -26.87, -26.81, SPS, 10
276.78, 39.31148529053, -77.03908538818, 2.95, 0.00, -10.31, -5.69, -2.15, 28.01, -28.81, -28.00, SPS, 10
276.93, 39.31149291992, -77.03908538818, 2.94, -4.35, -10.19, -5.31, -3.60, 24.51, -29.23, -28.86, SPS, 10
277.13, 39.31149673462, -77.03908538818, 2.98, -8.04, -9.94, -4.44, -6.10, 19.88, -27.04, -27.92, SPS, 10
277.34, 39.31150436401, -77.03908538818, 2.99, -9.99, -9.56, -4.25, -8.67, 16.07, -25.61, -26.06, SPS, 10
277.54, 39.31150817871, -77.03909301758, 3.01, -11.75, -9.38, -3.25, -10.29, 12.76, -23.86, -24.50, SPS, 10
277.75, 39.31151199341, -77.03909301758, 3.03, -13.43, -9.31, -3.13, -11.88, 9.69, -22.26, -23.13, SPS, 10
277.95, 39.31151962280, -77.03909301758, 3.06, -14.77, -9.13, -1.94, -13.71, 7.19, -21.47, -21.96, SPS, 10
278.15, 39.31152725220, -77.03910064697, 3.09, -15.17, -8.81, -0.19, -14.03, 5.32, -19.79, -20.49, SPS, 10
278.36, 39.31153106689, -77.03910064697, 3.13, -14.94, -8.88, 0.06, -13.29, 3.69, -17.36, -18.63, SPS, 10
278.56, 39.31153488159, -77.03910064697, 3.17, -15.17, -8.88, 0.63, -14.15, 2.38, -16.84, -17.56, SPS, 10
278.77, 39.31154251099, -77.03910064697, 3.23, -14.47, -8.88, 0.94, -13.51, 1.51, -15.12, -15.98, SPS, 10
278.97, 39.31155014038, -77.03910064697, 3.24, -14.10, -8.88, 1.00, -13.45, 0.76, -14.30, -14.85, SPS, 10
279.17, 39.31155395508, -77.03910064697, 3.28, -13.26, -8.81, 1.06, -12.09, 0.13, -12.35, -13.39, SPS, 10
279.38, 39.31156158447, -77.03910064697, 3.40, -12.39, -8.56, 1.81, -12.89, -0.24, -11.54, -12.14, SPS, 10
279.58, 39.31156921387, -77.03910064697, 3.42, -12.79, -8.50, 2.44, -11.72, -0.31, -12.57, -12.48, SPS, 10
279.79, 39.31157302856, -77.03910827637, 3.44, -11.63, -8.50, 2.50, -10.46, -0.24, -10.82, -11.38, SPS, 10
279.99, 39.31158065796, -77.03910827637, 3.46, -10.47, -8.50, 2.50, -10.28, 0.01, -10.15, -10.48, SPS, 10
280.19, 39.31158828735, -77.03910827637, 3.45, -9.70, -8.50, 3.19, -9.02, 0.38, -9.78, -10.08, SPS, 10
280.35, 39.31159210205, -77.03910827637, 3.44, -9.08, -8.50, 3.38, -9.31, 0.76, -9.94, -9.84, SPS, 10
280.55, 39.31159973145, -77.03910827637, 3.43, -8.69, -8.50, 3.31, -8.91, 1.32, -10.10, -10.01, SPS, 10
280.76, 39.31160736084, -77.03911590576, 3.42, -7.77, -8.44, 3.19, -7.77, 1.94, -9.53, -9.71, SPS, 10
280.96, 39.31161117554, -77.03911590576, 3.40, -6.43, -8.50, 3.31, -6.21, 2.69, -8.72, -9.12, SPS, 10
281.16, 39.31161880493, -77.03911590576, 3.37, -5.44, -8.50, 3.56, -5.66, 3.69, -9.10, -9.14, SPS, 10
281.37, 39.31162643433, -77.03911590576, 3.33, -5.20, -8.44, 4.00, -5.16, 4.82, -10.43, -10.02, SPS, 10
281.57, 39.31163024902, -77.03911590576, 3.30, -3.82, -8.44, 3.88, -2.27, 6.07, -9.62, -9.89, SPS, 10
281.78, 39.31163787842, -77.03911590576, 3.40, -1.15, -8.50, 3.75, -0.12, 7.19, -7.42, -8.35, SPS, 10
